address,area,city_province,district,front_width,interior,latitude,legal,longitude,n_bathrooms,n_bedrooms,n_floors,price,property_type,source,price_per_m2,log_price,log_price_per_m2,is_apartment,is_house,is_villa,has_interior_info,interior_score,legal_score,address_norm
"Dự án Elite Life, Đường ĐT 826E, Xã Long Hậu, Cần Giuộc, Long An",116.0,Long An,Cần Giuộc,6.0,Không nội thất,10.639327714367685,Sổ riêng,106.6948908000318,3.0,3.0,3.0,4.5,Biệt thự,batdongsancomvn,38.793103448275865,1.7047480922384253,3.683693617081571,0,0,1,1,0.0,4,du an elite life duong dt 826e xa long hau can giuoc long an
"Dự án Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",48.0,Hưng Yên,Văn Giang,6.0,,20.9434621661292,Sổ riêng,105.9797096094602,5.0,3.0,5.0,7.2,Biệt thự,batdongsancomvn,150.0,2.1041341542702074,5.017279836814924,0,0,1,0,,4,du an vinhomes ocean park 2 xa long hung van giang hung yen
"Dự án KĐT biển An Viên, Phường Vĩnh Trường, Nha Trang, Khánh Hòa",264.0,Khánh Hòa,Nha Trang,9.7,,12.19845466331714,Không có,109.21251771004768,4.0,9.0,3.0,29.5,Biệt thự,batdongsancomvn,111.74242424242425,3.417726683613366,4.725105785370836,0,0,1,0,,0,du an kdt bien an vien phuong vinh truong nha trang khanh hoa
"Dự án The Manhattan, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",126.0,Hồ Chí Minh,Quận 9,7.0,,10.8390123511902,Sổ riêng,106.83013452161,5.0,5.0,6.0,21.0,Biệt thự,batdongsancomvn,166.66666666666666,3.091042453358316,5.121977881431629,0,0,1,0,,4,du an the manhattan phuong long thanh my quan 9 ho chi minh
"Dự án Lideco, Đường Quốc lộ 32, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội",314.0,Hà Nội,Hoài Đức,14.0,,21.0692416206384,Sổ riêng,105.710163449548,6.0,3.0,5.0,39.0,Biệt thự,batdongsancomvn,124.20382165605096,3.6888794541139363,4.829942982609491,0,0,1,0,,4,du an lideco duong quoc lo 32 thi tran tram troi hoai duc ha noi
"Đường Thụy Khuê, Phường Bưởi, Tây Hồ, Hà Nội",200.0,Hà Nội,Tây Hồ,10.0,,21.0456123206621,Không có,105.813503813554,5.0,3.0,4.0,41.0,Biệt thự,batdongsancomvn,205.0,3.7376696182833684,5.327876168789581,0,0,1,0,,0,duong thuy khue phuong buoi tay ho ha noi
"Đường Trần Quang Diệu, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",259.0,Khánh Hòa,Nha Trang,12.0,,12.2853207970845,Sổ riêng,109.193635546611,3.0,4.0,3.0,16.8,Biệt thự,batdongsancomvn,64.86486486486487,2.8791984572980396,4.187605140980982,0,0,1,0,,4,duong tran quang dieu phuong vinh hoa nha trang khanh hoa
"Dự án East Center, Phố Nguyễn Khiêm Ích, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",90.0,Hà Nội,Gia Lâm,6.0,,21.0117555566659,Sổ riêng,105.939734692058,4.0,3.0,5.0,19.8,Biệt thự,batdongsancomvn,220.0,3.0349529867072724,5.3981627015177525,0,0,1,0,,4,du an east center pho nguyen khiem ich thi tran trau quy gia lam ha noi
"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",70.0,Hà Nội,Gia Lâm,5.0,,21.00217791004986,Sổ riêng,105.96360287026629,4.0,3.0,5.0,19.0,Biệt thự,batdongsancomvn,271.42857142857144,2.995732273553991,5.607376456545106,0,0,1,0,,4,du an vinhomes ocean park gia lam xa duong xa gia lam ha noi
"205 đường Hàn Hải Nguyên, Phường 2, Quận 11, Hồ Chí Minh",41.0,Hồ Chí Minh,Quận 11,3.3,,10.7581599402664,Sổ riêng,106.645351865305,2.0,1.0,2.0,11.8,Nhà riêng,batdongsancomvn,287.8048780487805,2.5494451709255714,5.665751297626649,0,1,0,0,,4,205 duong han hai nguyen phuong 2 quan 11 ho chi minh
"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",450.0,Hà Nội,Ba Đình,10.0,Nội thất cao cấp,21.0348822134176,Sổ riêng,105.825349795126,5.0,5.0,11.0,330.0,Nhà riêng,batdongsancomvn,733.3333333333334,5.802118375377063,6.598963058134234,0,1,0,1,3.0,4,duong doi can phuong doi can ba dinh ha noi
"Đường Đặng Văn Ngữ, Phường 14, Phú Nhuận, Hồ Chí Minh",47.0,Hồ Chí Minh,Phú Nhuận,4.5,,10.7928532901363,Sổ riêng,106.668177698142,5.0,4.0,4.0,12.8,Nhà riêng,batdongsancomvn,272.3404255319149,2.624668592163159,5.610717998321551,0,1,0,0,,4,duong dang van ngu phuong 14 phu nhuan ho chi minh
"Đường Gò Ngựa, Xã Vĩnh Thạnh, Nha Trang, Khánh Hòa",70.0,Khánh Hòa,Nha Trang,5.0,,12.2624829375318,Sổ riêng,109.152893640321,1.0,1.0,1.0,1.99,Nhà riêng,batdongsancomvn,28.428571428571427,1.095273387402595,3.381966019734268,0,1,0,0,,4,duong go ngua xa vinh thanh nha trang khanh hoa
"Đường Võ Nguyên Giáp, Xã Diên Thạnh, Diên Khánh, Khánh Hòa",213.7,Khánh Hòa,Diên Khánh,8.0,,12.2458014176346,Sổ riêng,109.090032955286,1.0,3.0,1.0,7.5,Nhà riêng,batdongsancomvn,35.09592887225082,2.1400661634962708,3.5861800853575514,0,1,0,0,,4,duong vo nguyen giap xa dien thanh dien khanh khanh hoa
"Đường Số 4, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",122.0,Hồ Chí Minh,Thủ Đức,5.0,,10.8378872865224,Sổ riêng,106.760917063521,11.0,11.0,6.0,16.5,Nhà riêng,batdongsancomvn,135.24590163934425,2.8622008809294686,4.914461353379715,0,1,0,0,,4,duong so 4 phuong truong tho thu duc ho chi minh
"Đường Trần Kế Xương, Phường 7, Phú Nhuận, Hồ Chí Minh",88.0,Hồ Chí Minh,Phú Nhuận,4.7,Nội thất cơ bản,10.80225429008,Sổ riêng,106.690000477167,4.0,7.0,3.0,21.95,Nhà riêng,batdongsancomvn,249.4318181818182,3.133317936506554,5.523186700569516,0,1,0,1,1.0,4,duong tran ke xuong phuong 7 phu nhuan ho chi minh
"Đường Nguyễn Khánh Toàn, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",162.0,Khánh Hòa,Nha Trang,10.0,Nội thất đầy đủ,12.2800583586069,Sổ riêng,109.199720356139,3.0,2.0,2.0,14.5,Nhà riêng,batdongsancomvn,89.50617283950618,2.740840023925201,4.5054180565511475,0,1,0,1,2.0,4,duong nguyen khanh toan phuong vinh hai nha trang khanh hoa
"Đường Lê Hồng Phong, Phường Phước Hòa, Nha Trang, Khánh Hòa",170.0,Khánh Hòa,Nha Trang,5.05,Nội thất đầy đủ,12.2354056494132,Sổ riêng,109.181430818521,4.0,4.0,4.0,17.0,Nhà riêng,batdongsancomvn,100.0,2.8903717578961645,4.61512051684126,0,1,0,1,2.0,4,duong le hong phong phuong phuoc hoa nha trang khanh hoa
"Đường Tây Sơn, Phường Tân Quý, Tân Phú, Hồ Chí Minh",70.0,Hồ Chí Minh,Tân Phú,5.0,,10.7928571315034,Không có,106.624304637131,5.0,4.0,1.0,11.0,Nhà riêng,batdongsancomvn,157.14285714285714,2.4849066497880004,5.063498783653324,0,1,0,0,,0,duong tay son phuong tan quy tan phu ho chi minh
"Đường Phan Đình Phùng, Phường 15, Phú Nhuận, Hồ Chí Minh",116.4,Hồ Chí Minh,Phú Nhuận,3.7,,10.7975447662233,Sổ riêng,106.680882986666,4.0,5.0,3.0,27.5,Nhà riêng,batdongsancomvn,236.25429553264604,3.349904087274605,5.469132542837814,0,1,0,0,,4,duong phan dinh phung phuong 15 phu nhuan ho chi minh
"Đường Phan Đình Phùng, Phường 1, Phú Nhuận, Hồ Chí Minh",45.0,Hồ Chí Minh,Phú Nhuận,3.4,,10.7969470341454,Sổ riêng,106.681124301252,2.0,2.0,2.0,17.5,Nhà riêng,batdongsancomvn,388.8888888888889,2.917770732084279,5.965861798246996,0,1,0,0,,4,duong phan dinh phung phuong 1 phu nhuan ho chi minh
"Đường Lê Trung Nghĩa, Phường 12, Tân Bình, Hồ Chí Minh",69.0,Hồ Chí Minh,Tân Bình,4.2,Nội thất cơ bản,10.8006974011331,Sổ riêng,106.650359449631,6.0,5.0,5.0,13.9,Nhà riêng,batdongsancomvn,201.44927536231884,2.7013612129514133,5.310489363130292,0,1,0,1,1.0,4,duong le trung nghia phuong 12 tan binh ho chi minh
"Đường Tân Hải, Phường 13, Tân Bình, Hồ Chí Minh",68.6,Hồ Chí Minh,Tân Bình,4.0,,10.8010705883965,Sổ riêng,106.639295650026,3.0,3.0,2.0,13.0,Nhà riêng,batdongsancomvn,189.50437317784258,2.6390573296152584,5.2496751506173975,0,1,0,0,,4,duong tan hai phuong 13 tan binh ho chi minh
"Đường Lã Xuân Oai, Phường Long Trường, Quận 9, Hồ Chí Minh",22.8,Hồ Chí Minh,Quận 9,4.0,,10.8159344139208,Sổ riêng,106.812024180039,2.0,2.0,3.0,5.4,Nhà riêng,batdongsancomvn,236.8421052631579,1.8562979903656263,5.471607030244839,0,1,0,0,,4,duong la xuan oai phuong long truong quan 9 ho chi minh
"Đường Trần Phú, Phường Vĩnh Nguyên, Nha Trang, Khánh Hòa",290.0,Khánh Hòa,Nha Trang,6.0,Nội thất đầy đủ,12.2270911481572,Sổ riêng,109.200057938342,26.0,25.0,7.0,38.0,Nhà riêng,batdongsancomvn,131.0344827586207,3.6635616461296463,4.883063121490821,0,1,0,1,2.0,4,duong tran phu phuong vinh nguyen nha trang khanh hoa
"Phố Nguyễn Thiện Thuật, Phường Tân Tiến, Nha Trang, Khánh Hòa",184.0,Khánh Hòa,Nha Trang,6.4,Nội thất đầy đủ,12.2381354760316,Sổ riêng,109.193731067997,27.0,25.0,7.0,59.0,Nhà riêng,batdongsancomvn,320.6521739130435,4.0943445622221,5.77347075646325,0,1,0,1,2.0,4,pho nguyen thien thuat phuong tan tien nha trang khanh hoa
"Phường 4, Quận 4, Hồ Chí Minh",40.0,Hồ Chí Minh,Quận 4,3.33,Nội thất cơ bản,10.7573498799104,Sổ riêng,106.703565635361,4.0,5.0,4.0,12.2,Nhà riêng,batdongsancomvn,305.0,2.580216829592325,5.723585101952381,0,1,0,1,1.0,4,phuong 4 quan 4 ho chi minh
"Đường Điện Biên Phủ, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",100.0,Khánh Hòa,Nha Trang,5.0,Nội thất đầy đủ,12.2881651540634,Sổ riêng,109.198078429456,6.0,4.0,4.0,15.5,Nhà riêng,batdongsancomvn,155.0,2.803360380906535,5.049856007249537,0,1,0,1,2.0,4,duong dien bien phu phuong vinh hoa nha trang khanh hoa
"Dự án 113 Trung Kính, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",128.7,Hà Nội,Cầu Giấy,0.0,Nội thất đầy đủ,21.021158493712,Sổ riêng,105.790158235337,2.0,3.0,1.0,10.0,Chung cư,batdongsancomvn,77.70007770007771,2.3978952727983707,4.365644142717377,1,0,0,1,2.0,4,du an 113 trung kinh pho trung kinh phuong yen hoa cau giay ha noi
"Dự án The Wisteria, Đường 32, Xã Di Trạch, Hoài Đức, Hà Nội",109.0,Hà Nội,Hoài Đức,0.0,Nội thất cơ bản,21.075301886188377,Sổ riêng,105.69753419876972,3.0,3.0,1.0,8.3,Chung cư,batdongsancomvn,76.14678899082568,2.2300144001592104,4.345709957603754,1,0,0,1,1.0,4,du an the wisteria duong 32 xa di trach hoai duc ha noi
"Dự án The Beverly Solari - Vinhomes Grand Park, Phường Long Bình, Quận 9, Hồ Chí Minh",59.0,Hồ Chí Minh,Quận 9,0.0,Nội thất cơ bản,10.844088160485,Không có,106.846107371045,2.0,2.0,1.0,3.3,Chung cư,batdongsancomvn,55.932203389830505,1.4586150226995167,4.041861145706573,1,0,0,1,1.0,0,du an the beverly solari vinhomes grand park phuong long binh quan 9 ho chi minh
"M3 - M4 Nguyễn Chí Thanh, 91a, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội",122.0,Hà Nội,Đống Đa,0.0,Nội thất đầy đủ,21.020459579375,Sổ riêng,105.808446119712,2.0,3.0,1.0,10.5,Chung cư,batdongsancomvn,86.06557377049181,2.4423470353692043,4.466661556249088,1,0,0,1,2.0,4,m3 m4 nguyen chi thanh 91a duong nguyen chi thanh phuong lang ha dong da ha noi
"Dự án The Beverly - Vinhomes Grand Park, Phường Long Bình, Quận 9, Hồ Chí Minh",79.0,Hồ Chí Minh,Quận 9,0.0,,10.843824548921836,Không có,106.8462538946562,2.0,2.0,1.0,5.1,Chung cư,batdongsancomvn,64.55696202531645,1.8082887711792655,4.18291941395687,1,0,0,0,,0,du an the beverly vinhomes grand park phuong long binh quan 9 ho chi minh
"Dự án The Origami, Đường Phước Thiện, Phường Long Bình, Quận 9, Hồ Chí Minh",63.0,Hồ Chí Minh,Quận 9,0.0,,10.8434481357809,Sổ riêng,106.842746098647,2.0,2.0,1.0,3.2,Chung cư,batdongsancomvn,50.79365079365079,1.4350845252893227,3.947267570201788,1,0,0,0,,4,du an the origami duong phuoc thien phuong long binh quan 9 ho chi minh
"Dự án The Wisteria, Đường 32, Xã Di Trạch, Hoài Đức, Hà Nội",115.0,Hà Nội,Hoài Đức,0.0,Nội thất cơ bản,21.07567714436126,Sổ riêng,105.69877874052452,2.0,3.0,1.0,7.8,Chung cư,batdongsancomvn,67.82608695652173,2.174751721484161,4.231582843951863,1,0,0,1,1.0,4,du an the wisteria duong 32 xa di trach hoai duc ha noi
"Imperial Plaza, 360, Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội",77.0,Hà Nội,Thanh Xuân,0.0,,20.9848584158632,Sổ riêng,105.83972912209,2.0,2.0,1.0,6.5,Chung cư,batdongsancomvn,84.41558441558442,2.0149030205422647,4.447528571447667,1,0,0,0,,4,imperial plaza 360 duong giai phong phuong phuong liet thanh xuan ha noi
"Imperia Garden, 203, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",97.0,Hà Nội,Thanh Xuân,0.0,Nội thất đầy đủ,20.9975997678166,Sổ riêng,105.803073034258,2.0,3.0,1.0,11.0,Chung cư,batdongsancomvn,113.4020618556701,2.4849066497880004,4.7397191019971805,1,0,0,1,2.0,4,imperia garden 203 duong nguyen huy tuong phuong thanh xuan trung thanh xuan ha noi
"Dự án Masteri Thảo Điền, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",78.0,Hồ Chí Minh,Quận 2,0.0,Nội thất đầy đủ,10.8024409479185,Sổ riêng,106.741949677425,2.0,2.0,1.0,8.5,Chung cư,batdongsancomvn,108.97435897435898,2.2512917986064953,4.7002472383872345,1,0,0,1,2.0,4,du an masteri thao dien duong xa lo ha noi phuong thao dien quan 2 ho chi minh
"River Panorama, Hoàng Quốc Việt, Phú Thuận, Quận 7, Hồ Chí Minh",65.0,Hồ Chí Minh,Quận 7,0.0,Nội thất đầy đủ,10.7145207271797,Sổ riêng,106.73717255916,2.0,2.0,1.0,4.8,Chung cư,batdongsancomvn,73.84615384615384,1.7578579175523736,4.315434724724469,1,0,0,1,2.0,4,river panorama hoang quoc viet phu thuan quan 7 ho chi minh
"The Emerald Golf View, 68, Đường Đại Lộ Bình Dương, Phường Lái Thiêu, Thuận An, Bình Dương",51.0,Bình Dương,Thuận An,0.0,Nội thất cao cấp,10.9269076641664,Sổ riêng,106.711226994012,1.0,1.0,1.0,2.17,Chung cư,batdongsancomvn,42.549019607843135,1.1537315878891892,3.7738871911701017,1,0,0,1,3.0,4,the emerald golf view 68 duong dai lo binh duong phuong lai thieu thuan an binh duong
"Dự án Chung cư Phạm Viết Chánh, Đường Phạm Viết Chánh, Phường 19, Bình Thạnh, Hồ Chí Minh",62.6,Hồ Chí Minh,Bình Thạnh,0.0,,10.790900925354066,Sổ riêng,106.71030213466616,2.0,3.0,1.0,4.1,Chung cư,batdongsancomvn,65.49520766773163,1.62924053973028,4.197129879918099,1,0,0,0,,4,du an chung cu pham viet chanh duong pham viet chanh phuong 19 binh thanh ho chi minh
"Dự án Tecco Elite City, Đường Quang Trung, Phường Thịnh Đán, Thái Nguyên, Thái Nguyên",66.21,Thái Nguyên,Thái Nguyên,0.0,Nội thất đầy đủ,21.576141163046906,Sổ riêng,105.81370266144076,2.0,2.0,1.0,1.85,Chung cư,batdongsancomvn,27.941398580274885,1.0473189942805592,3.365273046928336,1,0,0,1,2.0,4,du an tecco elite city duong quang trung phuong thinh dan thai nguyen thai nguyen
"Lumiere Riverside, Võ Nguyên Giáp, An Phú, Quận 2, Hồ Chí Minh",74.2,Hồ Chí Minh,Quận 2,0.0,Nội thất cơ bản,10.8042158830342,Sổ riêng,106.750385050291,2.0,2.0,1.0,11.7,Chung cư,batdongsancomvn,157.6819407008086,2.5416019934645457,5.066901825851203,1,0,0,1,1.0,4,lumiere riverside vo nguyen giap an phu quan 2 ho chi minh
"EHome 3, 103, Đường Hồ Học Lãm, Phường An Lạc, Bình Tân, Hồ Chí Minh",50.0,Hồ Chí Minh,Bình Tân,0.0,Nội thất đầy đủ,10.7141184409449,Sổ riêng,106.608244912522,1.0,2.0,1.0,2.1,Chung cư,batdongsancomvn,42.0,1.1314021114911006,3.7612001156935624,1,0,0,1,2.0,4,ehome 3 103 duong ho hoc lam phuong an lac binh tan ho chi minh
"Dự án MT Eastmark City, Phường Long Trường, Quận 9, Hồ Chí Minh",70.0,Hồ Chí Minh,Quận 9,0.0,Nội thất cơ bản,10.80039632584413,Sổ riêng,106.82109385311558,2.0,2.0,1.0,3.76,Chung cư,batdongsancomvn,53.714285714285715,1.5602476682433286,4.002124840125333,1,0,0,1,1.0,4,du an mt eastmark city phuong long truong quan 9 ho chi minh
"Dự án Ruby - Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",70.0,Hồ Chí Minh,Tân Phú,0.0,Nội thất đầy đủ,10.8039717806817,Sổ riêng,106.61737447467,2.0,2.0,1.0,4.05,Chung cư,batdongsancomvn,57.857142857142854,1.6193882432872684,4.075113200294213,1,0,0,1,2.0,4,du an ruby celadon city duong n1 phuong son ky tan phu ho chi minh
"Dự án The Beverly Solari - Vinhomes Grand Park, Phường Long Bình, Quận 9, Hồ Chí Minh",47.0,Hồ Chí Minh,Quận 9,0.0,Không nội thất,10.84423278876213,Không có,106.84535258390626,1.0,1.0,1.0,2.85,Chung cư,batdongsancomvn,60.638297872340424,1.3480731482996928,4.121283396059292,1,0,0,1,0.0,0,du an the beverly solari vinhomes grand park phuong long binh quan 9 ho chi minh
"Dự án Vista Verde, Đường Phan Văn Đáng, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",83.0,Hồ Chí Minh,Quận 2,0.0,Nội thất đầy đủ,10.776196412129735,Sổ riêng,106.75579243448657,2.0,2.0,1.0,7.5,Chung cư,batdongsancomvn,90.36144578313252,2.1400661634962708,4.514823570904338,1,0,0,1,2.0,4,du an vista verde duong phan van dang phuong thanh my loi quan 2 ho chi minh
"Đường Số 11, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",74.5,Hồ Chí Minh,Thủ Đức,5.0,Nội thất đầy đủ,10.8900973977534,Sổ riêng,106.76841404289,3.0,3.0,2.0,5.59,Nhà riêng,batdongsancomvn,75.03355704697987,1.8855533485144158,4.33117478292803,0,1,0,1,2.0,4,duong so 11 phuong linh xuan thu duc ho chi minh
"Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",51.0,Hồ Chí Minh,Quận 1,4.15,Nội thất cao cấp,10.7605041170845,Sổ riêng,106.688228635961,5.0,5.0,3.0,19.0,Nhà riêng,batdongsancomvn,372.54901960784315,2.995732273553991,5.923049239891109,0,1,0,1,3.0,4,duong tran hung dao phuong nguyen cu trinh quan 1 ho chi minh
"Xã Tân Phú Trung, Củ Chi, Hồ Chí Minh",42.0,Hồ Chí Minh,Củ Chi,4.7,Nội thất cơ bản,10.9445979294196,Sổ riêng,106.547871160866,1.0,1.0,1.0,1.6,Nhà riêng,batdongsancomvn,38.095238095238095,0.9555114450274363,3.6660006717290052,0,1,0,1,1.0,4,xa tan phu trung cu chi ho chi minh
"Đường Nguyễn Ái Quốc, Phường Tân Phong, Biên Hòa, Đồng Nai",65.0,Đồng Nai,Biên Hòa,4.0,Nội thất cơ bản,10.9603067269285,Sổ riêng,106.832468702002,2.0,3.0,2.0,3.55,Nhà riêng,batdongsancomvn,54.61538461538461,1.5151272329628591,4.018459864697228,0,1,0,1,1.0,4,duong nguyen ai quoc phuong tan phong bien hoa dong nai
"Phường 5, Bình Thạnh, Hồ Chí Minh",48.5,Hồ Chí Minh,Bình Thạnh,4.0,,10.8122069677675,Sổ riêng,106.687690539861,4.0,4.0,4.0,7.7,Nhà riêng,batdongsancomvn,158.76288659793815,2.1633230256605382,5.073690757283952,0,1,0,0,,4,phuong 5 binh thanh ho chi minh
"Đường Bùi Hữu Nghĩa, Phường Tân Hạnh, Biên Hòa, Đồng Nai",86.5,Đồng Nai,Biên Hòa,4.0,Nội thất cơ bản,10.9486426088092,Sổ riêng,106.791022937444,2.0,3.0,2.0,3.1,Nhà riêng,batdongsancomvn,35.83815028901734,1.410986973710262,3.606534000816515,0,1,0,1,1.0,4,duong bui huu nghia phuong tan hanh bien hoa dong nai
"Hẻm 405, Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",76.46,Hồ Chí Minh,Tân Bình,5.35,Nội thất đầy đủ,10.7994261491379,Sổ riêng,106.641013190069,5.0,4.0,3.0,9.7,Nhà riêng,batdongsancomvn,126.86371959194351,2.3702437414678603,4.850965006045925,0,1,0,1,2.0,4,hem 405 duong truong chinh phuong 14 tan binh ho chi minh
"Đường Hoàng Minh Chánh, Phường Hóa An, Biên Hòa, Đồng Nai",65.0,Đồng Nai,Biên Hòa,4.1,Nội thất đầy đủ,10.9357859741588,Sổ riêng,106.800957745188,2.0,3.0,2.0,2.65,Nhà riêng,batdongsancomvn,40.76923076923077,1.2947271675944,3.7321599624723985,0,1,0,1,2.0,4,duong hoang minh chanh phuong hoa an bien hoa dong nai
"Đường Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",81.1,Hồ Chí Minh,Quận 1,4.15,,10.7693856726022,Sổ riêng,106.700612671699,7.0,6.0,5.0,27.8,Nhà riêng,batdongsancomvn,342.786683107275,3.3603753871419,5.840021357781086,0,1,0,0,,4,duong nguyen thai binh phuong nguyen thai binh quan 1 ho chi minh
"Đường Bình Lợi, Phường 13, Bình Thạnh, Hồ Chí Minh",60.0,Hồ Chí Minh,Bình Thạnh,4.0,Nội thất đầy đủ,10.8308033124624,Sổ riêng,106.705490105994,5.0,5.0,4.0,12.9,Nhà riêng,batdongsancomvn,215.0,2.631888840136646,5.375278407684165,0,1,0,1,2.0,4,duong binh loi phuong 13 binh thanh ho chi minh
"Dự án Centana City Điền Phúc Thành, Phường Long Trường, Quận 9, Hồ Chí Minh",100.0,Hồ Chí Minh,Quận 9,5.0,Không nội thất,10.7988247224015,Sổ riêng,106.827677275932,5.0,3.0,3.0,8.2,Biệt thự,batdongsancomvn,82.0,2.2192034840549946,4.418840607796598,0,0,1,1,0.0,4,du an centana city dien phuc thanh phuong long truong quan 9 ho chi minh
"Đường Trần Cao Vân, Phường Cẩm Phô, Hội An, Quảng Nam",322.4,Quảng Nam,Hội An,10.0,,15.8830030249864,Sổ riêng,108.327403588382,21.0,20.0,3.0,42.0,Biệt thự,batdongsancomvn,130.272952853598,3.7612001156935624,4.87727876506676,0,0,1,0,,4,duong tran cao van phuong cam pho hoi an quang nam
"Dự án Louis City Hoàng Mai, Đường Tân Mai, Phường Yên Sở, Hoàng Mai, Hà Nội",107.5,Hà Nội,Hoàng Mai,5.0,Không nội thất,20.980936987308443,Sổ riêng,105.86108916465766,6.0,6.0,5.0,32.5,Biệt thự,batdongsancomvn,302.3255813953488,3.5115454388310208,5.7148067546767205,0,0,1,1,0.0,4,du an louis city hoang mai duong tan mai phuong yen so hoang mai ha noi
